Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.4189230612,19.1055383363,9.8963467259,11.8293565291,6.8452131632,4.1869768156,1.6049878873,0.7872961043,2.5682760217,4.0036646397,4.2809004739,7.715996458,8.5815281712,13.5092587363,13.6932162262,5.3383642786,5.3761663344,5.868974884,6.3277788827,5.1999967209,5.9000030461,7.7000014984,7.4570650443,9.84866342,2.1271511523,9.4158896268,4.8147621464,6.2495406922,4.4935103064,5.0311416203,-3.4,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.7227425338,2.9311277366,5.9943532605,7.452950122,-2.6357701096,-0.0553287696,7.8259630299,3.387929176,6.5397002966,5.1572297361,1.6429303837,-0.5533013118,3.2955211348,1.1853362601,9.1499120155,1.663103636,7.2547645864,5.7125320885,-5.2381827022,6.7358215272,6.0062036245,3.4757332401,7.2888929009,3.8207378561,5.2542992233,4.7765641707,3.9653556338,9.6277829201,5.9473433281,5.5334545631,1.0568314331,5.4823960215,4.7507762198,6.6589240674,7.5744918404,7.5495222489,4.049820849,6.1844158205,8.8457555613,3.8409911568,4.8239662641,3.8039753213,7.8603814755,7.9229434184,9.284824616,9.2639647589,9.8013603367,3.8909570625,8.479783897,10.2599630646,6.6383637999,5.4563875517,6.3861064009,7.5052202326,8.0100526501,7.1070343678,
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.4698877863,6.4898082564,4.7214286171,4.2602291716,5.6566458093,1.3948077013,8.2113003558,7.1867288427,3.0730362093,3.0793290703,3.3252158786,2.283468524,-0.2443011775,4.3543724183,3.0856150595,-0.428330622,4.6630910869,5.2174142772,5.8139194859,8.4665279494,1.929639535,3.3432742615,2.6926091324,5.7558270953,9.6344222873,7.8092788075,10.2899522689,8.5001957847,10.6179380652,9.5597984695,5.8036072232,6.3092659248,3.1195148518,6.6812179629,6.006352513,5.5216529084,5.2087718129,-3.935932427,-4.626788071,1.8016575126,2.9849077399,0.0371547532,1.6388450031,8.3283793086,25.5572688461,5.1414601545,
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.390918355,7.9092679297,7.0420752291,8.4752282488,17.0357115203,11.5024072848,11.2528030962,14.4041826755,15.5166589081,10.9276016297,13.7015829939,14.4990158486,7.4416816121,5.8010508478,-0.3262162408,18.2604356282,-2.7735776916,-12.8408566742,-12.0207602548,-21.5996493517,-5.6967872333,23.1712455356,11.0867168469,-7.1398504989,1.8676499325,-9.784905578,-0.1721076876,-6.0819966199,6.1321156772,13.5949264436,12.7161484424,3.2979819196,-1.4710114822,-1.6982861191,2.4010445522,6.3505260187,1.3503992743,2.0800117803,2.0026962325,5.8455274758,2.3921727121,8.0788292798,8.6392983972,4.3366659785,3.1898040873,4.9997952618,8.1557735236,0.2508565535,1.0073854579,5.7979383017,2.6457179181,-7.4445570298,-0.194073471,4.6034188799,-1.3206451197,13.396244462,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,3.2441864601,4.5443570645,5.3745525327,3.7353037871,4.418755565,16.1133673457,12.4906646749,17.1751037343,1.8999593944,17.056964665,20.8692554326,24.7537268466,-0.7287275096,3.4339780306,-13.0733124035,-1.4852416972,1.4538962629,4.6475905741,9.3052813911,-0.0190369368,-3.1185352148,57.8178283457,-64.0471069735,32.5922111963,30.2898294912,3.8545324491,2.1200214975,11.0207856442,21.2379361289,34.8570951345,17.5822660098,1.4064748116,2.305316984,-6.9001802234,-33.1008380241,54.1577746162,4.4006171919,10.158199582,1.3775981476,8.2281071038,3.3792990944,6.4025648447,7.5464712004,13.9364301738,6.5721602981,0.7,4.8,11,
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.0846619463,8.3137127442,10.2833828721,9.9165440144,7.3717292987,8.7359334761,-1.2672618627,-5.474906346,2.3745880272,9.3697239826,13.0608376363,6.1773344551,6.8060097237,5.7062921267,0.6461550712,5.9593675315,8.8222772412,6.0167145919,4.8605823899,5.7479207141,4.265007103,2.1545662421,-2.1511617098,4.1291182264,3.29284139,6.2705419662,8.5459397463,-0.089726026,0.2584398458,1.1693703302,-0.2235255067,-3.3738941439,1.3134494655,3.6088579328,0.116583712,4.7850624269,4.9131896165,6.5671528262,4.0038239685,4.6805141576,3.8337435015,0.314701912,2.4401401902,8.0997749501,6.7043920433,5.0006611258,9.3500693067,1.5193655121,-6.9439411896,-3.1542398077,1.9630239321,1.3192599896,4.3081378641,2.2003465746,4.3113178092,7.4814502351,
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.2038856175,10.1561171577,10.6957129751,7.937191975,9.0939655992,-0.0796447724,2.9950201658,16.2419568133,13.5657035064,7.3073296673,5.1463518362,12.1465546021,5.587463805,6.4761613433,3.2428195226,0.3225032062,1.0352991657,5.5550872223,6.2078157404,1.6704416347,5.3399269421,2.082499985,3.3591015484,0.9332136985,4.0369403206,4.1901445968,7.1397113358,2.9100162293,0.5747468202,7.3151991889,7.7261151473,7.7592661088,4.1167563923,7.4278452617,6.6029248267,5.3143861937,3.6613931786,4.1665880555,3.6158388827,8.1690517636,0.0252953152,0.1618297054,0.7675661163,4.5697153418,4.1334463703,5.2108212564,5.7735533187,2.9883954487,1.38160711,5.2239039288,4.6578312099,1.9425076877,4.1111552065,3.4101365146,3.037943899,4.0943355915,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.2072459138,6.2036504579,5.6097279782,2.7977022791,3.2680237196,5.9847942252,7.1786124656,6.5445546547,6.0980599956,5.2686929654,1.8181079919,3.6904857427,7.1258623051,5.5001411358,-2.0901629242,7.1253851551,2.5605007973,3.2401398025,5.9591594459,3.4300163805,0.8442276273,0.4135856653,1.1692034923,3.2258523837,2.7980857273,2.8599718884,3.1919606144,4.194377273,3.3883835086,1.9857749034,1.5384475516,0.8342754701,-0.8528057579,2.1510236451,2.8868367394,1.2863694039,1.8353619897,1.6160760336,1.5598502803,3.7101065869,1.7721887614,0.2485474396,0.1513181884,1.5819388613,0.9496662576,2.0065866547,1.4738685466,-1.0504028348,-5.4820550401,1.6865234031,0.5766230221,-2.8190137793,-1.7281608025,0.1136732379,0.9519588719,0.85826263,
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.8086385189,5.7441322156,5.5746738707,12.064409039,2.4580734517,18.0085552919,-5.4855090912,-4.2292613099,-0.2560922569,-6.6942450951,-2.5975486976,-0.0537003148,-1.0600413173,-5.7141592459,2.6394479941,2.069231624,1.9090784024,-1.5423457997,-2.943635575,1.8825881854,7.8503548269,3.9743020154,7.1733043457,4.2005351147,4.8382387532,1.9555425025,9.4171025671,1.3833898027,2.3499570415,-0.1137312061,-1.1404598724,-2.3345535434,1.0476738707,0.878703548,1.344929564,1.9972909441,3.6663175928,1.3237250998,0.8937979359,2.8991253496,1.4319540367,-0.8117367033,-4.336536349,-1.466295551,1.7314652783,-0.6239582888,0.4987409032,0.682766679,0.892651592,1.3735273606,
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,24.3095721575,6.5099462666,21.0041182089,9.1200681395,19.0117496871,4.7075150688,7.3850245881,1.9903952839,8.6406439514,3.4563905345,7.0141580322,2.8956076967,-1.8521066448,-13.4521146819,0.9737564902,1.823896404,18.6648355519,4.6309149846,4.9864399947,6.1863423485,2.0873475089,3.3078930067,2.993938324,3.4094744782,4.2452474194,5.2686165711,5.7844806821,4.1610503017,8.5672978936,8.1465832888,8.0933311614,8.1757190223,7.2324084804,5.4765810497,2.3113924736,2.5867843308,2.6511705554,2.828766804,3.0963302752,2.3916959704,2.0037336421,
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.043536408,8.9089729956,8.4736423828,11.6767081964,5.819707873,10.6385615592,11.0821423247,12.8824681383,12.4778945145,-1.0199128404,4.6989920422,8.4135472552,8.0325999746,-1.2252398275,3.0915759162,3.974984091,4.3903379502,5.2719415029,5.4840418324,2.8175912076,4.176843956,3.3766082965,3.0607380357,4.4638990159,6.3333568887,2.8310766408,4.1074270638,7.1466937073,5.3701525189,5.5723982995,3.3243407748,0.8190298588,0.1710627197,0.8635782437,2.7421638275,3.0999299474,1.0765117053,-1.1287563834,-0.2519763087,2.7795425455,0.406249445,0.1181007841,1.5282420229,2.2047303246,1.6627527683,1.4199843921,1.6542829048,-1.0934790037,-5.4171197424,4.1922890816,-0.1154213397,1.4950895859,2.0002678411,0.3747194763,1.353823114,0.9381938864,
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0000000017,-5.2999999989,-9.200000002,-12.5999999964,-8.2000000032,0.5000000021,1.6999999995,-1.8999999994,2.6999999978,9.8000000021,13.4999999984,9.8000000015,9.3000000002,9.5999999996,9.6999999992,10.7,8.9,3.3000000002,1.1999999994,7.3000000002,7.3999999997,4.8,6.0000000002,4.1999999998,1.1999999998,1.0999999999,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-7.7746349041,9.4573587418,8.7783402162,4.964467288,2.0090941708,14.7285664018,3.3612320323,7.9826899695,7.9592244561,-4.6554469136,22.173891928,17.082429345,5.8965802146,4.0656173472,0.8822031784,2.1539644974,9.4537978494,6.9124935467,7.6152260416,5.5919762066,3.7735441966,1.5064782545,1.3090502417,1.755216977,4.3005618195,7.1775553909,5.9371074461,6.2031838199,4.6903487681,4.1920509742,1.4383467911,-0.7994939599,0.3531972564,2.6327845186,4.4062165258,4.1468392672,0.4749019205,3.2902137231,2.3053885959,0.5996953916,3.7799064963,0.54685953,2.9324755462,5.1042997757,5.9066660817,6.4724942986,6.8507297706,0.2322827457,3.3069398153,8.4022770637,6.1116134604,4.563200169,5.8797638676,5.3518398578,5.7133829182,5.8486653591,
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2999683748,13.2000300564,2.789750936,5.7027966352,-7.851065742,-13.888708854,-15.4593246702,-20.0851585735,-5.4238220493,7.0845024187,9.9151681136,2.121835392,3.6557895762,5.4266738492,5.3215842901,-0.0173531657,7.0302961393,7.0268597186,-0.1755482295,3.1028986913,8.5428748961,8.4016159574,2.8862947005,-0.4715668475,5.9562743765,-0.0881501928,10.9154693796,4.0240386289,3.8758255306,3.8264820665,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0994645079,6.4429027957,5.4123393786,5.6197929246,5.0090327499,11.9097579264,8.7674714839,8.1483860985,6.5789395028,8.5058955571,10.3405287768,13.2500869136,10.7710836702,10.2125739126,6.6915774747,0.0866969593,5.9630785754,7.0695699459,7.3133455053,7.4279000983,7.0715253516,7.0360871793,6.9530943961,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.2900603438,12.0792268494,20.9098829169,45.3027536241,5.3444198843,-26.768232519,-4.612629567,1.0595933396,-11.5849942256,-16.50773235,-3.305785124,6.8376068376,-0.8,4.8387096774,-6.9230769231,-0.826446281,-9.1666666667,9.1743119266,-3.3613445378,-0.8695652174,0,0.8771929825,0.8695652174,1.724137931,0,1.6949152542,1.6666666667,6.5573770492,-1.5384615385,6.25,-1.4705882353,3.7874626866,2.0063246359,-1.6293602039,4.9516316265,-1.5810006814,2.2021719254,-1.8474372637,0.2896239522,-1.6076392169,0.4768422447,5.1877984866,5.7821663214,0.8930445179,10.2959730488,1.1402502631,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,4.3803454814,7.4743053865,8.2800450479,1.1267580111,0.4742813123,1.2458808444,8.6221781516,8.6141848218,10.5835864437,6.3493621736,9.5090293566,5.6459101213,4.8908188424,-2.1483596817,4.2772770354,7.0053728839,5.3131541731,5.7528228154,5.8861597049,6.896333415,-0.6673136579,3.3884998904,10.694321281,5.4637796636,2.582169298,-3.6151976406,3.6066767507,8.7714326292,1.8120325805,-0.1765409215,6.2919152176,-3.0200415648,-2.2491030788,2.3987306285,-0.6005504118,6.2198944758,5.963056556,3.9763542573,2.209122477,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.8824024904,3.8389212808,9.190386938,9.4593455186,7.1836990727,11.98352983,9.1168933275,13.188628883,14.5412349899,9.9974065652,10.4546932742,7.1507147771,14.8275543366,9.460873462,7.8635116564,13.1151588404,12.2776612241,10.774491371,8.6256323888,-1.7012765301,7.1805108392,8.2650212646,13.2420634291,10.4429111121,7.7496459993,11.2240864216,12.467266053,11.9047186108,7.0297100158,9.8112296835,10.3539513551,6.1755056865,6.846743917,9.206141515,9.5706041322,7.5945090893,5.9221854645,-5.4712192583,11.3086214936,8.9244260342,4.5253067636,7.4324336137,2.9332179019,4.8998404505,3.9236773923,5.1761538183,5.4633963932,2.8292231734,0.7075099464,6.4967935856,3.6816885691,2.2923978463,2.8962049351,3.3414477613,2.7902361671,2.82772231,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,12.3155611218,2.380541166,9.3554558352,2.7354186345,3.1817496086,7.6714059772,4.4011291748,-4.8107508721,-9.5527219058,-8.0000883259,9.0980764988,-0.103370273,7.3593355929,13.9141239966,-20.6155252093,-19.0297030344,-12.3148371068,10.4141884614,5.2399003627,-4.2577187918,8.5652334953,8.1425562637,-10.0496665961,25.8951771004,,,,33.9904670718,8.4361657679,4.8582912242,0.6051269783,2.4733252466,3.6620551028,-1.7890094632,4.6945819875,0.7290264136,3.0000000094,17.3200003814,10.7621943002,10.075950992,7.5202492299,5.9916612464,2.4798438329,-7.0761026159,-2.3670619439,9.628436082,6.6263880808,1.149038847,0.5001099424,0.5937873661,3.5470050885,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.6293938262,4.8706900472,2.2913518424,7.7192371693,5.3489066131,3.7478471141,4.5124842515,8.1459349479,6.3421478251,6.8861221939,6.7282746794,7.6102310661,9.2620862772,6.6796930285,4.3020995118,6.2471250577,4.7108121873,3.6562780913,6.4685043747,6.2682604153,0.1041362607,-0.4674100408,-2.6195920307,3.9267860704,3.6118975469,4.5256455846,3.2940909063,0.6349131847,1.0476344453,0.3520912481,3.6783456143,2.5621362573,3.8500724061,4.5383302274,1.3758487642,3.1952342372,5.0302726103,1.898983874,-0.0319274121,3.8297299851,0.6375550824,0.2493409392,1.4622356783,6.3719477965,4.5205338936,5.4920455877,5.9753843479,4.1410891083,-1.7564798313,5.976003319,4.4818936398,2.8248492276,2.7868922733,0.8659042919,-0.2729920852,-0.7887571227,
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.069963948,4.8851332609,-1.4257923818,-2.01020105,14.1906366296,6.7045786874,4.2965636412,5.5598577678,5.9125565563,8.1590185305,7.0312543276,6.9283237252,6.8720912731,3.9676080913,7.306376073,5.7987823262,5.7514128822,5.9187436818,6.0670023038,6.3576954801,7.1075683691,8.6192662087,7.5968288005,7.8249027626,7.5017749126,8.5269055172,8.0386526808,8.026098434,8.0263002264,7.6119634407,7.269591775,7.0230918741,
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.4511182148,26.5331600925,38.200709102,4.4999369554,6.9979661179,8.0031480477,6.5349456305,5.1365038755,-2.2867861007,3.592643299,-0.4530742661,1.3440665296,3.8712590863,3.4151047609,3.2224739676,5.9137689343,2.7322828534,1.5564790329,9.3495027652,10.4738723294,10.0544773671,8.0372495549,0.9176978,2.8042468364,2.6362340393,2.0029213459,0.8155600656,1.9999999999,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.439985421,1.3446060774,2.2744606373,5.1519613237,4.7937862769,7.7026559809,6.7457908587,4.7688716894,7.2884730103,6.6631927095,4.9048302703,4.1404956414,-2.2559751981,4.7532003355,-3.4685894889,5.310734074,1.5879845666,4.8162206285,3.2648196899,-4.0983640699,-2.1367501149,-2.4329372471,-1.8968528153,-2.1073156999,-0.8433181594,-1.6785981003,-1.0016007532,-2.0418981684,-26.6684493352,-51.0308649506,-14.2252117588,-35.0856810921,-32.9753914989,-21.7623497997,-4.2662116041,12.1212121212,106.279809221,30.2081310212,21.741447885,28.6159333496,2.9187172984,3.7627649991,-30.1452225241,2.620605256,5.28197573,8.0431620224,9.5348928575,7.1469392851,5.3000990747,6.0999446924,8.199998146,7.9944512705,8.7038750158,0.7011416358,0,-1.6,
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6792132926,-1.7628781684,-0.9588493807,13.0160010757,4.4616299822,11.8707289294,6.500547227,6.3523169945,2.6673557898,-0.7901418316,5.021289739,-62.0759195849,,,,,,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,11.0597125001,3.7213593743,-2.3774466477,6.3657460833,1.916677575,4.7370371531,7.6710691332,8.6558532534,15.1545032824,4.0752187759,14.268797949,9.2081148135,7.7592779977,0.3774000296,8.0326556268,0.3097022764,1.594296541,1.6970461295,2.8976347612,-0.8318221143,6.3729910975,2.6727579129,-0.214947765,-3.782505205,0.3120874981,4.7026233873,7.6487065339,-0.4890501826,6.8329307115,1.9897838678,5.1857964121,-0.7993445378,0.1305034741,3.4059207535,-0.6601014512,0.1682429844,-0.90190004,2.0295016148,0.9282966213,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.5585014094,4.7878522691,2.5442349706,7.4292592906,5.181341622,4.0911418253,4.3974678722,7.8176383371,6.3008487451,6.6334681713,6.6860981445,7.1796138308,8.6287609027,6.3892003104,3.7278174648,6.1723738819,4.851981629,3.8676253114,6.5570813538,6.2325907935,0.2932694611,-0.8110576723,-2.7531570427,3.9130317421,3.5697059953,4.5526392586,3.4249876263,0.8987759068,1.3482359584,0.361122702,3.7321303811,2.8596374062,3.920176155,4.5608548986,1.6783902916,3.3321961242,5.1414131714,2.1125665071,0.0992918575,3.8369479391,0.8492578909,0.3481655433,1.5657170957,6.4422878642,4.4288271664,5.3780894091,5.7561092623,3.9900692269,-1.7353340031,5.8266501821,4.4234363659,2.8641620323,2.7890101312,0.886666345,-0.1659506729,-0.6854921529,
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,1.7227232669,1.7569911832,1.49892745,3.4559136175,4.6142302261,2.5296575736,2.2215298972,0.4917902414,1.3619721543,0.1879033776,-1.0139873151,2.1121766703,5.4347981503,5.8363477766,5.0020917894,4.2196875238,4.2376640746,4.279442498,5.317374075,3.2262949203,5.6967310316,6.6317293815,8.3557680741,8.39738997,9.4370802689,7.4415924764,4.9196903653,5.9609521324,3.9395475482,4.4932882568,6.0855340779,5.587521181,3.8947525456,4.0898754457,
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.8652844265,1.5217355703,2.6239865221,3.4664668865,3.080217259,3.6183343126,1.5984249836,0.4338494235,0.3980373819,-3.6342924049,-0.13445623,1.6371466539,3.8434255133,5.9579634719,3.4373064893,3.0995135018,3.1360212316,1.7952713451,4.6061529048,2.1169735583,3.0005905389,5.6174957561,6.0648294574,5.074153724,6.404638545,5.0208315158,5.4732703571,6.5421801269,5.8420909783,3.9468253151,5.9812809385,6.1335488828,4.7020906528,4.1837758162,
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.6692220082,1.6692195633,1.6692256438,1.6692225058,1.6692322767,4.7586720399,4.7586770914,4.7586768353,4.7586714808,4.7586725235,4.8148202144,-1.5901068811,0.5385999418,4.2857094202,7.0205544894,4,9.2307679821,5.6337983088,4.4919853051,2.2528709706,1.801168977,3.6082939364,4.3321002206,6.8661459631,5.875552199,6.9053007339,7.2251350372,7.7612621331,10.4109241649,3.2201909985,-0.7330914772,-0.9939193447,-1.9375662451,3.0391735122,4.828074952,8.6449698468,3.3259629562,1.7980876864,-1.1574818224,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.818019558,2.5167485943,3.9064338312,2.536953544,5.0237894317,6.4390244256,5.8010941698,7.7168196627,3.8466298512,1.3069053966,-0.4104799111,7.0573989347,3.8458308363,6.1262331607,3.3351066918,5.1005902639,5.6538368578,6.4035569259,5.8460265162,5.6995247666,4.1414957023,4.8139909696,5.0991465579,4.9994063687,4.3555469166,1.7256106929,2.4726850377,2.299301412,6.3999953109,4.5999872428,4.3999912519,6.900063252,5.5999187272,5.5000852321,3.7999672052,6.4053996977,4.6984230462,4.3005404979,6.0000331601,-1.5454081341,3.9646756857,5.9402690776,5.4450612779,6.2417480447,7.6682919001,6.796826119,5.9500881451,3.538912053,8.0159594065,8.4047381311,9.1445793876,3.3957095965,4.9607192067,4.8383636117,4.3796833617,
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.6695135819,3.669601974,4.9688783608,6.0415902796,1.8717951657,1.117562917,1.9222178305,4.729819524,7.7236101089,8.0921012596,4.9669253974,2.2888950562,5.0057569087,5.4383013939,4.2303016415,5.9770921854,6.8315162487,4.1713164476,2.113674519,5.7776718533,2.8684059948,2.878303975,3.5195716997,2.991396449,3.8066027231,2.9453193496,2.6969612616,5.9476225732,4.909733995,3.6551294783,1.1133424062,2.1728244836,1.7836588238,3.0510761997,4.7825451607,5.872293851,3.9288386693,0.541497407,4.4745391048,4.3762360647,4.3239422067,3.7300120957,6.3510156636,8.4844727956,6.7828942649,7.6026255496,7.9465520571,4.9850259438,4.9291424706,7.3388729112,5.3556821986,5.0929499651,5.5290794192,5.6533429282,5.4268742419,5.0862169976,
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.1853361938,3.9447331948,4.7280477404,7.5544272048,5.5844032017,4.3644121767,3.6706803897,6.5719438175,7.6435909821,7.9973233724,6.2806619588,6.3626169665,7.3185218701,6.0162736151,4.2464545034,6.7184727191,4.4095055551,3.0655481642,4.0695140166,4.4195591341,1.6310136616,2.4730499863,1.2644123327,4.4100435996,4.3289339412,3.9144941371,4.3379815005,3.6545639541,2.8008997501,2.1196165649,1.1625398877,0.7597092243,2.7335344904,2.4219189761,3.6185998917,4.7926901696,4.8667286283,1.9048495355,3.1859204281,5.5863823225,3.4403128842,4.1361298277,5.4541541461,8.0700672918,7.0766789897,8.0597407575,8.7500366425,5.6457600591,2.2995332537,7.4741968784,6.1098335083,4.9242970462,5.1542715297,4.4520356886,3.834597691,4.0429259333,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.8647951661,15.3318143243,10.6150699948,8.2511181245,2.1541055694,-0.4055213901,10.912061519,-0.3671200405,1.5475366933,2.1770711668,5.1137177123,-0.2027083465,26.404881064,10.9800889487,-13.5134975581,11.0491291637,21.8090349649,18.3168748891,2.8939187779,-2.7447792399,0.6946381452,4.4572038891,1.9861653539,5.5348978259,2.61024933,4.6848560365,0.7297282201,8.6019190787,5.7952444074,6.0454733299,6.9666070266,6.9563652231,3.5097662465,5.9798736115,3.2909385773,5.5970352252,3.7036037183,1.5376558645,0.4760248581,3.8755466066,3.5615824472,0.7238358992,4.5597768404,1.6923738992,3.4661229363,4.2300949215,4.8329633216,6.7395336806,2.1543082004,6.0720386163,6.9013340725,5.9980718435,1.843045061,3.1217218439,2.5165877459,2.3971544881,
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.4304254183,3.2118080728,3.6590152499,6.6293799137,6.1599438224,6.5254948912,2.6388643699,6.823492379,9.9042035205,9.9839612534,8.4609201693,8.252907472,9.6925720729,6.4424573254,4.7618875647,7.1250550891,6.3813369349,5.4134875349,7.4564998843,8.3063291003,-0.1213829231,1.7041192438,0.5667325971,7.1773921527,7.2664105074,5.9665160039,5.9293786455,4.4896447131,4.3461829619,0.2786322389,0.4468580391,-0.7260988327,3.2495877858,3.3760561616,5.0226409094,4.3530050988,4.9904899874,2.0769995522,4.1330437198,6.7619376755,4.7229418114,5.5460424632,6.3421351471,7.8601093379,7.1684584015,8.7454741375,9.683920728,6.4991436679,2.626293491,7.6560587502,6.8176038246,5.3702083177,5.2308123368,4.5549258595,3.7553743431,3.6675079165,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1499584261,8.2932287195,7.4671760033,-1.1346428946,3.8316671405,6.5244308754,6.7607495332,10.5385647725,6.5500830275,7.7274079181,7.4064443553,11.0869543879,2.6280779606,-14.8141633163,1.6398196491,6.0431307152,3.8269540101,3.4985808698,3.5375858244,2.0346489743,2.3448807394,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.8299831217,1.3586776709,3.4391085404,7.865828819,-0.7349336045,1.1059041124,0.2167308116,4.1838724268,9.9728579433,4.5070407067,2.6672358893,6.5981930383,8.3126768594,4.2124675766,-6.5713710924,2.5343319423,1.5697762335,4.0749718703,2.3456088222,0.8408824264,-0.5509500056,1.1312965293,2.9890771053,6.1869389864,2.7917064636,9.983934531,3.9509779752,8.4632831379,9.7980616464,5.3199321817,8.644190076,1.8196528548,4.200648194,3.8209211238,1.4322002776,1.3884283521,5.709717091,6.0446514677,8.4810028247,8.2397991119,2.5319749231,3.819469797,1.6292870503,3.6121767066,3.1724427329,5.1784859656,8.3545532091,-1.2795855724,-4.3586070053,4.8649685603,2.5392348394,-0.3525193601,3.6543703851,5.7719158816,2.8616746356,3.0826433161,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.359019222,8.9741297782,6.521769035,2.6189543798,5.4068584845,6.4613101848,7.1030299063,8.430691218,8.3355468,10.6970370622,11.8893853671,9.9792693297,-3.5476442246,-14.4016917831,-3.9406703056,6.3810212589,4.034628375,2.4298512085,1.8582436517,2.9717038316,2.2131515944,
